bias,cand_sampler,n_voters,n_candidates,time_steps,trial,sparse,grouped,credibility,knowledge,ego,similarity,meta,substantative,ks_distance_true,cs_distance_true,entrywise_distance
2.68613885367,Voter,1329,3,12.,1,false,true,true,true,true,false,true,false,0.,0.,2.77360516668
2.68613885367,Voter,1329,3,13.,1,false,true,true,true,true,false,true,false,0.,0.,2.77394053923
2.68613885367,Voter,1329,3,14.,1,false,true,true,true,true,false,true,false,0.,0.,2.77409831703
2.68613885367,Voter,1329,3,15.,1,false,true,true,true,true,false,true,false,0.,0.,2.77417266071
2.68613885367,Voter,1329,3,16.,1,false,true,true,true,true,false,true,false,0.,0.,2.77420774504
2.68613885367,Voter,1329,3,17.,1,false,true,true,true,true,false,true,false,0.,0.,2.77422432726
2.68613885367,Voter,1329,3,18.,1,false,true,true,true,true,false,true,false,0.,0.,2.77423217637
2.68613885367,Voter,1329,3,19.,1,false,true,true,true,true,false,true,false,0.,0.,2.77423589713
2.68613885367,Voter,1329,3,20.,1,false,true,true,true,true,false,true,false,0.,0.,2.77423766341
2.33982722654,Sample,1329,3,0.,1,false,true,true,true,true,false,false,true,0.,0.,2.76766786202
2.33982722654,Sample,1329,3,1.,1,false,true,true,true,true,false,false,true,0.,0.,0.
2.33982722654,Sample,1329,3,2.,1,false,true,true,true,true,false,false,true,10.,8.,2.00148794898
2.33982722654,Sample,1329,3,3.,1,false,true,true,true,true,false,false,true,14.,10.,3.44895030236
2.33982722654,Sample,1329,3,4.,1,false,true,true,true,true,false,false,true,14.,10.,4.49578178264
2.33982722654,Sample,1329,3,5.,1,false,true,true,true,true,false,false,true,16.,12.,5.25289596499
2.33982722654,Sample,1329,3,6.,1,false,true,true,true,true,false,false,true,16.,12.,5.8004929007
2.33982722654,Sample,1329,3,7.,1,false,true,true,true,true,false,false,true,16.,12.,6.19656620124
2.33982722654,Sample,1329,3,8.,1,false,true,true,true,true,false,false,true,16.,12.,6.48305323187
2.33982722654,Sample,1329,3,9.,1,false,true,true,true,true,false,false,true,18.,14.,6.69028155601
2.33982722654,Sample,1329,3,10.,1,false,true,true,true,true,false,false,true,18.,14.,6.84018372724
2.33982722654,Sample,1329,3,11.,1,false,true,true,true,true,false,false,true,18.,14.,6.94862167781
2.33982722654,Sample,1329,3,12.,1,false,true,true,true,true,false,false,true,18.,14.,7.02706738039
2.33982722654,Sample,1329,3,13.,1,false,true,true,true,true,false,false,true,18.,14.,7.08381810364
2.33982722654,Sample,1329,3,14.,1,false,true,true,true,true,false,false,true,18.,14.,7.1248751725
2.33982722654,Sample,1329,3,15.,1,false,true,true,true,true,false,false,true,18.,14.,7.15457942905
2.33982722654,Sample,1329,3,16.,1,false,true,true,true,true,false,false,true,18.,14.,7.17607077167
2.33982722654,Sample,1329,3,17.,1,false,true,true,true,true,false,false,true,18.,14.,7.19162048662
2.33982722654,Sample,1329,3,18.,1,false,true,true,true,true,false,false,true,18.,14.,7.20287159346
2.33982722654,Sample,1329,3,19.,1,false,true,true,true,true,false,false,true,18.,14.,7.2110126713
2.33982722654,Sample,1329,3,20.,1,false,true,true,true,true,false,false,true,18.,14.,7.21690358031
2.49616696659,Sample,1329,3,0.,1,false,true,true,true,true,false,false,false,0.,0.,3.14381126978
2.49616696659,Sample,1329,3,1.,1,false,true,true,true,true,false,false,false,0.,0.,0.
2.49616696659,Sample,1329,3,2.,1,false,true,true,true,true,false,false,false,0.,0.,2.31757686021
2.49616696659,Sample,1329,3,3.,1,false,true,true,true,true,false,false,false,0.,0.,4.02675337364
2.49616696659,Sample,1329,3,4.,1,false,true,true,true,true,false,false,false,0.,0.,5.28775026024
2.49616696659,Sample,1329,3,5.,1,false,true,true,true,true,false,false,false,0.,0.,6.21846073235
2.49616696659,Sample,1329,3,6.,1,false,true,true,true,true,false,false,false,0.,0.,6.90566802753
2.49616696659,Sample,1329,3,7.,1,false,true,true,true,true,false,false,false,0.,0.,7.41328076359
2.49616696659,Sample,1329,3,8.,1,false,true,true,true,true,false,false,false,0.,0.,7.7883813909
2.49616696659,Sample,1329,3,9.,1,false,true,true,true,true,false,false,false,0.,0.,8.06567028615
2.49616696659,Sample,1329,3,10.,1,false,true,true,true,true,false,false,false,0.,0.,8.27073237657
2.49616696659,Sample,1329,3,11.,1,false,true,true,true,true,false,false,false,0.,0.,8.42243924533
2.49616696659,Sample,1329,3,12.,1,false,true,true,true,true,false,false,false,0.,0.,8.53471623368
2.49616696659,Sample,1329,3,13.,1,false,true,true,true,true,false,false,false,0.,0.,8.61784293317
2.49616696659,Sample,1329,3,14.,1,false,true,true,true,true,false,false,false,0.,0.,8.67941066612
2.49616696659,Sample,1329,3,15.,1,false,true,true,true,true,false,false,false,0.,0.,8.72502771089
2.49616696659,Sample,1329,3,16.,1,false,true,true,true,true,false,false,false,0.,0.,8.75883893993
2.49616696659,Sample,1329,3,17.,1,false,true,true,true,true,false,false,false,0.,0.,8.78390886374
2.49616696659,Sample,1329,3,18.,1,false,true,true,true,true,false,false,false,0.,0.,8.80250409955
2.49616696659,Sample,1329,3,19.,1,false,true,true,true,true,false,false,false,0.,0.,8.81630175572
2.49616696659,Sample,1329,3,20.,1,false,true,true,true,true,false,false,false,0.,0.,8.82654322324
1.56902178106,Voter,1329,5,0.,1,false,true,true,true,false,false,true,true,14.,12.,5.44954507712
1.56902178106,Voter,1329,5,1.,1,false,true,true,true,false,false,true,true,16.,16.,0.
1.56902178106,Voter,1329,5,2.,1,false,true,true,true,false,false,true,true,18.,18.,2.95029225459
1.56902178106,Voter,1329,5,3.,1,false,true,true,true,false,false,true,true,24.,24.,4.55869458995
1.56902178106,Voter,1329,5,4.,1,false,true,true,true,false,false,true,true,32.,28.,5.44152824253
1.56902178106,Voter,1329,5,5.,1,false,true,true,true,false,false,true,true,36.,32.,5.92931065934
1.56902178106,Voter,1329,5,6.,1,false,true,true,true,false,false,true,true,40.,36.,6.20053419922
1.56902178106,Voter,1329,5,7.,1,false,true,true,true,false,false,true,true,42.,38.,6.35226007299
1.56902178106,Voter,1329,5,8.,1,false,true,true,true,false,false,true,true,42.,38.,6.43762707369
1.56902178106,Voter,1329,5,9.,1,false,true,true,true,false,false,true,true,42.,38.,6.48591953578
1.56902178106,Voter,1329,5,10.,1,false,true,true,true,false,false,true,true,42.,38.,6.5133785935
1.56902178106,Voter,1329,5,11.,1,false,true,true,true,false,false,true,true,42.,38.,6.52906657316
1.56902178106,Voter,1329,5,12.,1,false,true,true,true,false,false,true,true,42.,38.,6.53806951111
1.56902178106,Voter,1329,5,13.,1,false,true,true,true,false,false,true,true,42.,38.,6.54325754297
1.56902178106,Voter,1329,5,14.,1,false,true,true,true,false,false,true,true,42.,38.,6.54625873242
1.56902178106,Voter,1329,5,15.,1,false,true,true,true,false,false,true,true,42.,38.,6.54800108007
1.56902178106,Voter,1329,5,16.,1,false,true,true,true,false,false,true,true,42.,38.,6.54901595519
1.56902178106,Voter,1329,5,17.,1,false,true,true,true,false,false,true,true,42.,38.,6.54960890836
1.56902178106,Voter,1329,5,18.,1,false,true,true,true,false,false,true,true,42.,38.,6.54995633218
1.56902178106,Voter,1329,5,19.,1,false,true,true,true,false,false,true,true,42.,38.,6.55016043042
1.56902178106,Voter,1329,5,20.,1,false,true,true,true,false,false,true,true,42.,38.,6.55028062249
1.99311573882,Voter,1329,3,0.,1,false,true,true,true,true,false,true,false,4.,4.,14.
1.99311573882,Voter,1329,3,1.,1,false,true,true,true,true,false,true,false,4.,4.,0.
1.99311573882,Voter,1329,3,2.,1,false,true,true,true,true,false,true,false,4.,4.,2.61388180355
1.99311573882,Voter,1329,3,3.,1,false,true,true,true,true,false,true,false,4.,4.,1.94745856152
1.99311573882,Voter,1329,3,4.,1,false,true,true,true,true,false,true,false,4.,4.,2.1367723497
1.99311573882,Voter,1329,3,5.,1,false,true,true,true,true,false,true,false,4.,4.,2.07932309185
1.99311573882,Voter,1329,3,6.,1,false,true,true,true,true,false,true,false,4.,4.,2.09748825907
1.99311573882,Voter,1329,3,7.,1,false,true,true,true,true,false,true,false,4.,4.,2.0915872077
1.99311573882,Voter,1329,3,8.,1,false,true,true,true,true,false,true,false,4.,4.,2.09354023827
1.99311573882,Voter,1329,3,9.,1,false,true,true,true,true,false,true,false,4.,4.,2.09288524625
1.99311573882,Voter,1329,3,10.,1,false,true,true,true,true,false,true,false,4.,4.,2.09310702238
1.99311573882,Voter,1329,3,11.,1,false,true,true,true,true,false,true,false,4.,4.,2.09303140518
1.99311573882,Voter,1329,3,12.,1,false,true,true,true,true,false,true,false,4.,4.,2.09305731985
1.99311573882,Voter,1329,3,13.,1,false,true,true,true,true,false,true,false,4.,4.,2.09304840519
1.99311573882,Voter,1329,3,14.,1,false,true,true,true,true,false,true,false,4.,4.,2.09305148038
1.99311573882,Voter,1329,3,15.,1,false,true,true,true,true,false,true,false,4.,4.,2.09305041738
1.99311573882,Voter,1329,3,16.,1,false,true,true,true,true,false,true,false,4.,4.,2.09305078539
1.99311573882,Voter,1329,3,17.,1,false,true,true,true,true,false,true,false,4.,4.,2.09305065784
1.99311573882,Voter,1329,3,18.,1,false,true,true,true,true,false,true,false,4.,4.,2.09305070208
1.99311573882,Voter,1329,3,19.,1,false,true,true,true,true,false,true,false,4.,4.,2.09305068673
1.99311573882,Voter,1329,3,20.,1,false,true,true,true,true,false,true,false,4.,4.,2.09305069206
0.724020712737,Voter,1329,3,0.,1,false,true,true,true,false,false,false,true,4.,4.,1.
0.724020712737,Voter,1329,3,1.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,2.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,3.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,4.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,5.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,6.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,7.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,8.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,9.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,10.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,11.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,12.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,13.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,14.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,15.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,16.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,17.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,18.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,19.,1,false,true,true,true,false,false,false,true,2.,2.,0.
0.724020712737,Voter,1329,3,20.,1,false,true,true,true,false,false,false,true,2.,2.,0.
1.46276536013,Sample,1329,6,0.,1,false,true,true,true,false,false,false,true,32.,32.,9.64789813501
1.46276536013,Sample,1329,6,1.,1,false,true,true,true,false,false,false,true,86.,66.,0.
1.46276536013,Sample,1329,6,2.,1,false,true,true,true,false,false,false,true,84.,64.,0.650277101881
1.46276536013,Sample,1329,6,3.,1,false,true,true,true,false,false,false,true,86.,66.,0.684920791563
1.46276536013,Sample,1329,6,4.,1,false,true,true,true,false,false,false,true,86.,66.,0.689312381639
1.46276536013,Sample,1329,6,5.,1,false,true,true,true,false,false,false,true,86.,66.,0.689623910057
1.46276536013,Sample,1329,6,6.,1,false,true,true,true,false,false,false,true,86.,66.,0.689659052643
1.46276536013,Sample,1329,6,7.,1,false,true,true,true,false,false,false,true,86.,66.,0.689661980835
1.46276536013,Sample,1329,6,8.,1,false,true,true,true,false,false,false,true,86.,66.,0.689662287819
1.46276536013,Sample,1329,6,9.,1,false,true,true,true,false,false,false,true,86.,66.,0.689662315548
1.46276536013,Sample,1329,6,10.,1,false,true,true,true,false,false,false,true,86.,66.,0.689662318342
1.46276536013,Sample,1329,6,11.,1,false,true,true,true,false,false,false,true,86.,66.,0.689662318605
1.46276536013,Sample,1329,6,12.,1,false,true,true,true,false,false,false,true,86.,66.,0.68966231863
1.46276536013,Sample,1329,6,13.,1,false,true,true,true,false,false,false,true,86.,66.,0.689662318633
1.46276536013,Sample,1329,6,14.,1,false,true,true,true,false,false,false,true,86.,66.,0.689662318633
1.46276536013,Sample,1329,6,15.,1,false,true,true,true,false,false,false,true,86.,66.,0.689662318633
1.46276536013,Sample,1329,6,16.,1,false,true,true,true,false,false,false,true,86.,66.,0.689662318633
1.46276536013,Sample,1329,6,17.,1,false,true,true,true,false,false,false,true,86.,66.,0.689662318633
1.46276536013,Sample,1329,6,18.,1,false,true,true,true,false,false,false,true,86.,66.,0.689662318633
1.46276536013,Sample,1329,6,19.,1,false,true,true,true,false,false,false,true,86.,66.,0.689662318633
1.46276536013,Sample,1329,6,20.,1,false,true,true,true,false,false,false,true,86.,66.,0.689662318633
1.65396865265,Voter,1329,4,0.,1,false,true,true,true,false,false,true,false,8.,8.,5.43270669401
1.65396865265,Voter,1329,4,1.,1,false,true,true,true,false,false,true,false,8.,8.,0.
1.65396865265,Voter,1329,4,2.,1,false,true,true,true,false,false,true,false,8.,8.,0.573879518464
1.65396865265,Voter,1329,4,3.,1,false,true,true,true,false,false,true,false,8.,8.,0.658915400529
1.65396865265,Voter,1329,4,4.,1,false,true,true,true,false,false,true,false,8.,8.,0.672210837042
1.65396865265,Voter,1329,4,5.,1,false,true,true,true,false,false,true,false,8.,8.,0.674384893047
1.65396865265,Voter,1329,4,6.,1,false,true,true,true,false,false,true,false,8.,8.,0.674752743479
1.65396865265,Voter,1329,4,7.,1,false,true,true,true,false,false,true,false,8.,8.,0.67481651462
1.65396865265,Voter,1329,4,8.,1,false,true,true,true,false,false,true,false,8.,8.,0.674827753448
1.65396865265,Voter,1329,4,9.,1,false,true,true,true,false,false,true,false,8.,8.,0.674829755579
1.65396865265,Voter,1329,4,10.,1,false,true,true,true,false,false,true,false,8.,8.,0.674830114712
1.65396865265,Voter,1329,4,11.,1,false,true,true,true,false,false,true,false,8.,8.,0.674830179412
1.65396865265,Voter,1329,4,12.,1,false,true,true,true,false,false,true,false,8.,8.,0.6748301911
1.65396865265,Voter,1329,4,13.,1,false,true,true,true,false,false,true,false,8.,8.,0.674830193215
1.65396865265,Voter,1329,4,14.,1,false,true,true,true,false,false,true,false,8.,8.,0.674830193598
1.65396865265,Voter,1329,4,15.,1,false,true,true,true,false,false,true,false,8.,8.,0.674830193668
1.65396865265,Voter,1329,4,16.,1,false,true,true,true,false,false,true,false,8.,8.,0.67483019368
1.65396865265,Voter,1329,4,17.,1,false,true,true,true,false,false,true,false,8.,8.,0.674830193683
1.65396865265,Voter,1329,4,18.,1,false,true,true,true,false,false,true,false,8.,8.,0.674830193683
1.65396865265,Voter,1329,4,19.,1,false,true,true,true,false,false,true,false,8.,8.,0.674830193683
1.65396865265,Voter,1329,4,20.,1,false,true,true,true,false,false,true,false,8.,8.,0.674830193683
2.49226101107,Voter,1329,5,0.,1,false,true,true,true,true,false,true,true,4.,4.,1.33368591242
2.49226101107,Voter,1329,5,1.,1,false,true,true,true,true,false,true,true,4.,4.,0.
2.49226101107,Voter,1329,5,2.,1,false,true,true,true,true,false,true,true,6.,6.,0.888835619099
2.49226101107,Voter,1329,5,3.,1,false,true,true,true,true,false,true,true,20.,16.,1.4812574607
2.49226101107,Voter,1329,5,4.,1,false,true,true,true,true,false,true,true,20.,16.,1.87615315902
2.49226101107,Voter,1329,5,5.,1,false,true,true,true,true,false,true,true,22.,16.,2.13940745635
2.49226101107,Voter,1329,5,6.,1,false,true,true,true,true,false,true,true,20.,14.,2.31492084408
2.49226101107,Voter,1329,5,7.,1,false,true,true,true,true,false,true,true,20.,14.,2.43194801922
2.49226101107,Voter,1329,5,8.,1,false,true,true,true,true,false,true,true,20.,14.,2.50998579094
2.49226101107,Voter,1329,5,9.,1,false,true,true,true,true,false,true,true,20.,14.,2.56202906707
2.49226101107,Voter,1329,5,10.,1,false,true,true,true,true,false,true,true,20.,14.,2.59673997554
2.49226101107,Voter,1329,5,11.,1,false,true,true,true,true,false,true,true,20.,14.,2.61989306056
2.49226101107,Voter,1329,5,12.,1,false,true,true,true,true,false,true,true,20.,14.,2.63533824955
2.49226101107,Voter,1329,5,13.,1,false,true,true,true,true,false,true,true,20.,14.,2.64564256137
2.49226101107,Voter,1329,5,14.,1,false,true,true,true,true,false,true,true,20.,14.,2.6525177733
2.49226101107,Voter,1329,5,15.,1,false,true,true,true,true,false,true,true,20.,14.,2.65710546722
2.49226101107,Voter,1329,5,16.,1,false,true,true,true,true,false,true,true,20.,14.,2.66016703541
2.49226101107,Voter,1329,5,17.,1,false,true,true,true,true,false,true,true,20.,14.,2.66221034653
2.49226101107,Voter,1329,5,18.,1,false,true,true,true,true,false,true,true,20.,14.,2.66357419466
2.49226101107,Voter,1329,5,19.,1,false,true,true,true,true,false,true,true,20.,14.,2.66448460749
2.49226101107,Voter,1329,5,20.,1,false,true,true,true,true,false,true,true,20.,14.,2.66509239454
0.616410008707,Sample,1329,4,0.,1,false,true,true,true,false,false,true,true,24.,22.,8.66116883995
0.616410008707,Sample,1329,4,1.,1,false,true,true,true,false,false,true,true,28.,26.,0.
0.616410008707,Sample,1329,4,2.,1,false,true,true,true,false,false,true,true,36.,32.,2.38018030719
0.616410008707,Sample,1329,4,3.,1,false,true,true,true,false,false,true,true,38.,30.,3.05547047722
0.616410008707,Sample,1329,4,4.,1,false,true,true,true,false,false,true,true,40.,32.,3.25290354142
0.616410008707,Sample,1329,4,5.,1,false,true,true,true,false,false,true,true,40.,32.,3.31220338065
0.616410008707,Sample,1329,4,6.,1,false,true,true,true,false,false,true,true,40.,32.,3.33043161744
0.616410008707,Sample,1329,4,7.,1,false,true,true,true,false,false,true,true,40.,32.,3.33614355397
0.616410008707,Sample,1329,4,8.,1,false,true,true,true,false,false,true,true,40.,32.,3.33796146481
0.616410008707,Sample,1329,4,9.,1,false,true,true,true,false,false,true,true,40.,32.,3.33854723307
0.616410008707,Sample,1329,4,10.,1,false,true,true,true,false,false,true,true,40.,32.,3.33873782286
0.616410008707,Sample,1329,4,11.,1,false,true,true,true,false,false,true,true,40.,32.,3.33880030896
0.616410008707,Sample,1329,4,12.,1,false,true,true,true,false,false,true,true,40.,32.,3.33882091853
0.616410008707,Sample,1329,4,13.,1,false,true,true,true,false,false,true,true,40.,32.,3.3388277484
0.616410008707,Sample,1329,4,14.,1,false,true,true,true,false,false,true,true,40.,32.,3.33883002036
0.616410008707,Sample,1329,4,15.,1,false,true,true,true,false,false,true,true,40.,32.,3.33883077844
0.616410008707,Sample,1329,4,16.,1,false,true,true,true,false,false,true,true,40.,32.,3.33883103203
0.616410008707,Sample,1329,4,17.,1,false,true,true,true,false,false,true,true,40.,32.,3.33883111703
0.616410008707,Sample,1329,4,18.,1,false,true,true,true,false,false,true,true,40.,32.,3.33883114557
0.616410008707,Sample,1329,4,19.,1,false,true,true,true,false,false,true,true,40.,32.,3.33883115517
0.616410008707,Sample,1329,4,20.,1,false,true,true,true,false,false,true,true,40.,32.,3.3388311584
1.57267283109,Sample,1329,7,0.,1,false,true,true,true,true,false,false,false,42.,36.,2.94626836992
1.57267283109,Sample,1329,7,1.,1,false,true,true,true,true,false,false,false,42.,36.,0.
1.57267283109,Sample,1329,7,2.,1,false,true,true,true,true,false,false,false,42.,36.,1.49951757726
1.57267283109,Sample,1329,7,3.,1,false,true,true,true,true,false,false,false,42.,36.,2.2627049309
1.57267283109,Sample,1329,7,4.,1,false,true,true,true,true,false,false,false,42.,36.,2.65113345672
1.57267283109,Sample,1329,7,5.,1,false,true,true,true,true,false,false,false,42.,36.,2.84882651266
1.57267283109,Sample,1329,7,6.,1,false,true,true,true,true,false,false,false,42.,36.,2.94944367382
1.57267283109,Sample,1329,7,7.,1,false,true,true,true,true,false,false,false,42.,36.,3.00065347055
1.57267283109,Sample,1329,7,8.,1,false,true,true,true,true,false,false,false,42.,36.,3.0267170699
1.57267283109,Sample,1329,7,9.,1,false,true,true,true,true,false,false,false,42.,36.,3.03998233939
1.57267283109,Sample,1329,7,10.,1,false,true,true,true,true,false,false,false,42.,36.,3.04673380578
1.57267283109,Sample,1329,7,11.,1,false,true,true,true,true,false,false,false,42.,36.,3.05017002206
1.57267283109,Sample,1329,7,12.,1,false,true,true,true,true,false,false,false,42.,36.,3.05191891497
1.57267283109,Sample,1329,7,13.,1,false,true,true,true,true,false,false,false,42.,36.,3.05280903032
1.57267283109,Sample,1329,7,14.,1,false,true,true,true,true,false,false,false,42.,36.,3.05326206319
1.57267283109,Sample,1329,7,15.,1,false,true,true,true,true,false,false,false,42.,36.,3.05349263886
1.57267283109,Sample,1329,7,16.,1,false,true,true,true,true,false,false,false,42.,36.,3.05360999278
1.57267283109,Sample,1329,7,17.,1,false,true,true,true,true,false,false,false,42.,36.,3.05366972134
1.57267283109,Sample,1329,7,18.,1,false,true,true,true,true,false,false,false,42.,36.,3.05370012087
1.57267283109,Sample,1329,7,19.,1,false,true,true,true,true,false,false,false,42.,36.,3.05371559307
1.57267283109,Sample,1329,7,20.,1,false,true,true,true,true,false,false,false,42.,36.,3.05372346783
1.87844787093,Voter,1329,6,0.,1,false,true,true,true,true,false,false,true,16.,16.,2.58371281437
