bias,cand_sampler,n_voters,n_candidates,time_steps,trial,sparse,grouped,credibility,knowledge,ego,meta,substantative,cyclic_end,condorcet_end,unique_end,proximity_to_voter_sp_end,proximity_to_cand_sp_end,cyclic_true,condorcet_true,unique_true,proximity_to_voter_sp_true,proximity_to_cand_sp_true,ks_distance_true,cs_distance_true
0.128173828125,Sample,14,4,0.9423828125,1,false,true,false,false,false,true,false,false,true,8,11,2,false,true,3,14,4,50.,40.
0.128173828125,Sample,14,4,0.9423828125,1,false,true,false,false,false,true,false,false,true,7,12,3,false,true,2,14,4,32.,30.
0.128173828125,Sample,14,6,0.9423828125,1,false,true,false,false,false,true,false,false,true,9,10,3,false,true,2,14,6,72.,56.
0.128173828125,Sample,14,4,7.1240234375,1,false,true,false,false,false,true,false,false,true,8,12,3,false,true,2,14,4,34.,32.
0.128173828125,Sample,14,4,0.9423828125,1,false,true,false,false,false,true,false,false,true,10,11,3,false,true,3,14,4,40.,38.
0.431396484375,Sample,14,4,0.9423828125,1,false,true,false,false,false,true,false,false,true,4,13,3,false,true,1,14,4,24.,20.
0.128173828125,Sample,14,4,0.9423828125,1,false,true,false,false,false,true,false,false,true,6,13,3,false,true,1,14,4,24.,22.
0.181396484375,Sample,14,5,2.1240234375,1,false,true,true,false,false,true,true,false,true,6,13,4,false,true,4,14,5,120.,102.
0.181396484375,Sample,14,5,2.1240234375,1,false,true,false,false,false,true,true,false,true,5,14,5,false,true,2,14,5,108.,88.
0.181396484375,Sample,14,5,2.1240234375,1,false,true,true,true,false,true,true,false,true,5,13,4,false,true,3,14,5,86.,84.
0.181396484375,Sample,14,5,2.1240234375,1,false,true,true,false,false,false,true,false,true,6,14,5,false,true,4,14,5,204.,162.
0.181396484375,Sample,14,5,2.1240234375,1,false,true,true,false,false,true,false,false,true,8,11,3,false,true,3,14,5,50.,46.
0.181396484375,Sample,14,5,2.1240234375,1,false,true,true,false,false,true,true,false,false,12,8,3,false,true,3,14,5,152.,128.
0.181396484375,Sample,14,5,2.1240234375,1,false,true,true,false,false,true,true,false,true,4,14,5,false,true,5,12,4,46.,40.
0.181396484375,Sample,14,5,2.1240234375,1,false,true,true,false,false,true,true,false,true,3,14,5,false,true,2,14,5,48.,48.
0.181396484375,Sample,14,3,2.1240234375,1,false,true,true,false,false,true,true,false,true,2,14,3,false,true,1,14,3,26.,26.
0.181396484375,Sample,14,5,15.9423828125,1,false,true,true,false,false,true,true,false,true,9,10,3,false,true,5,14,5,162.,122.
0.181396484375,Sample,14,5,2.1240234375,1,false,true,true,false,false,true,true,false,true,6,12,4,false,true,11,10,3,90.,76.
0.378173828125,Sample,14,5,2.1240234375,1,false,true,true,false,false,true,true,false,true,3,14,5,false,false,3,14,5,28.,26.
0.378173828125,Sample,14,3,15.9423828125,1,false,true,true,true,false,false,false,false,true,4,13,2,false,true,5,13,2,6.,6.
0.378173828125,Sample,14,3,15.9423828125,1,false,true,false,false,false,false,false,false,true,5,13,2,false,true,2,14,3,14.,14.
0.378173828125,Sample,14,3,15.9423828125,1,false,true,false,true,false,true,false,false,true,4,13,2,false,true,1,14,3,26.,22.
0.378173828125,Sample,14,3,15.9423828125,1,false,true,false,true,false,false,true,false,true,1,14,3,false,true,1,14,3,0.,0.
0.378173828125,Sample,14,3,15.9423828125,1,false,true,false,true,false,false,false,false,false,6,12,2,false,true,4,13,2,30.,26.
0.378173828125,Sample,14,3,15.9423828125,1,false,true,false,true,false,false,false,false,true,5,13,2,false,true,1,14,3,18.,16.
0.378173828125,Sample,14,3,15.9423828125,1,false,true,false,true,false,false,false,false,true,6,12,2,false,true,2,14,3,30.,28.
0.378173828125,Sample,14,5,15.9423828125,1,false,true,false,true,false,false,false,false,true,10,9,3,false,true,5,13,4,74.,60.
0.378173828125,Sample,14,3,2.1240234375,1,false,true,false,true,false,false,false,false,true,3,14,3,false,true,1,14,3,8.,8.
0.378173828125,Sample,14,3,15.9423828125,1,false,true,false,true,false,false,false,false,true,4,14,3,false,true,2,14,3,18.,18.
0.181396484375,Sample,14,3,15.9423828125,1,false,true,false,true,false,false,false,false,false,3,14,3,false,true,3,14,3,44.,30.
0.378173828125,Sample,14,3,15.9423828125,1,false,true,false,true,false,false,false,false,true,3,14,3,false,true,1,14,3,10.,10.
0.681396484375,Sample,14,3,12.1240234375,1,false,true,false,true,true,false,false,false,true,3,13,2,false,true,1,14,3,10.,8.
0.681396484375,Sample,14,3,12.1240234375,1,false,true,true,true,true,false,false,false,true,3,14,3,false,true,2,14,3,12.,12.
0.681396484375,Sample,14,3,12.1240234375,1,false,true,false,false,true,false,false,false,true,3,14,3,false,true,2,14,3,20.,20.
0.681396484375,Sample,14,3,12.1240234375,1,false,true,false,true,true,true,false,false,true,4,13,2,false,true,2,14,3,18.,16.
0.681396484375,Sample,14,3,12.1240234375,1,false,true,false,true,true,false,true,false,true,2,14,3,false,true,2,14,3,10.,10.
0.681396484375,Sample,14,3,12.1240234375,1,false,true,false,true,true,false,false,false,true,5,13,2,false,true,1,14,3,24.,20.
0.681396484375,Sample,14,3,12.1240234375,1,false,true,false,true,true,false,false,false,true,4,13,2,false,true,2,14,3,16.,14.
0.681396484375,Sample,14,3,12.1240234375,1,false,true,false,true,true,false,false,false,true,5,13,2,false,true,1,14,3,20.,18.
0.681396484375,Sample,14,5,12.1240234375,1,false,true,false,true,true,false,false,false,true,9,10,3,false,true,1,14,5,58.,52.
0.681396484375,Sample,14,3,5.9423828125,1,false,true,false,true,true,false,false,false,true,4,13,2,false,true,2,14,3,14.,14.
0.681396484375,Sample,14,3,12.1240234375,1,false,true,false,true,true,false,false,false,false,5,13,2,false,false,3,14,3,36.,32.
0.878173828125,Sample,14,3,12.1240234375,1,false,true,false,true,true,false,false,false,true,4,13,2,false,true,2,14,3,20.,20.
0.878173828125,Sample,14,5,5.9423828125,1,false,true,false,false,true,true,true,false,true,5,13,4,false,true,2,14,5,84.,78.
0.878173828125,Sample,14,5,5.9423828125,1,false,true,true,true,true,true,true,false,false,5,13,4,false,true,3,13,4,58.,54.
0.878173828125,Sample,14,5,5.9423828125,1,false,true,true,false,true,false,true,false,false,7,12,4,false,true,3,14,5,104.,80.
0.878173828125,Sample,14,5,5.9423828125,1,false,true,true,false,true,true,false,false,true,10,10,3,false,true,3,14,5,60.,48.
