bias,trial,metric_space,cyclic_start,condorcet_start,unique_start,intransative_start,consensus_dist_start,proximity_to_sp_start,cyclic_end,condorcet_end,unique_end,intransative_end,consensus_dist_end,proximity_to_sp_end
0.45,0,KS,false,true,6,false,39.,0.803921568627,false,true,1,false,39.,1.
0.46,0,KS,true,false,6,true,39.,0.705882352941,false,true,1,false,39.,1.
0.47,0,KS,false,true,6,false,39.,0.78431372549,false,true,1,false,39.,1.
0.48,0,KS,false,true,6,false,39.,0.78431372549,false,true,1,false,39.,1.
0.49,0,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,39.,1.
0.5,0,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.51,0,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.52,0,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.53,0,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.54,0,KS,true,false,6,true,39.,0.705882352941,false,true,2,false,39.,1.
0.55,0,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.56,0,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.57,0,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.58,0,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.59,0,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.6,0,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.61,0,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.62,0,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.63,0,KS,false,true,6,false,39.,0.803921568627,false,true,2,false,39.,1.
0.64,0,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.65,0,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.66,0,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.67,0,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.68,0,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.69,0,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.7,0,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.71,0,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.72,0,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.73,0,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.74,0,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.75,0,KS,false,true,6,false,39.,0.745098039216,true,false,3,true,39.,0.803921568627
0.76,0,KS,false,true,6,false,39.,0.705882352941,false,true,3,false,39.,1.
0.77,0,KS,false,true,6,false,39.,0.764705882353,false,true,3,false,39.,1.
0.78,0,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,0.823529411765
0.79,0,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,1.
0.8,0,KS,false,true,6,false,39.,0.705882352941,false,true,3,false,39.,0.901960784314
0.81,0,KS,false,true,6,false,39.,0.705882352941,true,false,3,true,39.,0.803921568627
0.82,0,KS,true,false,6,true,39.,0.705882352941,false,true,3,false,39.,1.
0.83,0,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,1.
0.84,0,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.85,0,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.86,0,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.87,0,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.88,0,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.89,0,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.9,0,KS,false,true,6,false,39.,0.78431372549,false,true,6,false,39.,0.78431372549
0.91,0,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.92,0,KS,false,true,6,false,39.,0.78431372549,false,true,6,false,39.,0.78431372549
0.93,0,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.94,0,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.95,0,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.96,0,KS,true,false,6,true,39.,0.705882352941,true,false,6,true,39.,0.705882352941
0.97,0,KS,false,true,6,false,39.,0.882352941176,false,true,6,false,39.,0.882352941176
0.98,0,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.45,1,KS,false,true,6,false,39.,0.705882352941,false,true,1,false,39.,1.
0.46,1,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,39.,1.
0.47,1,KS,false,true,6,false,39.,0.745098039216,false,true,1,false,39.,1.
0.48,1,KS,false,true,6,false,39.,0.78431372549,false,true,1,false,39.,1.
0.49,1,KS,true,false,6,true,39.,0.705882352941,false,true,1,false,39.,1.
0.5,1,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.51,1,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.52,1,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.53,1,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.54,1,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.55,1,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.56,1,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.57,1,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.58,1,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.59,1,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.6,1,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.61,1,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.62,1,KS,true,false,6,true,39.,0.686274509804,false,true,2,false,39.,1.
0.63,1,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.64,1,KS,true,false,6,true,39.,0.686274509804,false,true,2,false,39.,1.
0.65,1,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.66,1,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.67,1,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.68,1,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.69,1,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.7,1,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.71,1,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.72,1,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.73,1,KS,true,false,6,true,39.,0.686274509804,false,true,2,false,39.,1.
0.74,1,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.75,1,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,0.803921568627
0.76,1,KS,false,true,6,false,39.,0.78431372549,false,true,3,false,39.,0.78431372549
0.77,1,KS,false,true,6,false,39.,0.78431372549,false,true,3,false,39.,1.
0.78,1,KS,false,true,6,false,39.,0.686274509804,false,true,3,false,39.,1.
0.79,1,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,1.
0.8,1,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,0.901960784314
0.81,1,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,1.
0.82,1,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,1.
0.83,1,KS,false,true,6,false,39.,0.686274509804,false,true,3,false,39.,1.
0.84,1,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.85,1,KS,false,true,6,false,39.,0.686274509804,false,true,6,false,39.,0.686274509804
0.86,1,KS,false,true,6,false,39.,0.686274509804,false,true,6,false,39.,0.686274509804
0.87,1,KS,false,true,6,false,39.,0.862745098039,false,true,6,false,39.,0.862745098039
0.88,1,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.89,1,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.9,1,KS,false,true,6,false,39.,0.823529411765,false,true,6,false,39.,0.823529411765
0.91,1,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.92,1,KS,false,true,6,false,39.,0.823529411765,false,true,6,false,39.,0.823529411765
0.93,1,KS,false,true,6,false,39.,0.686274509804,false,true,6,false,39.,0.686274509804
0.94,1,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.95,1,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.96,1,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.97,1,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.98,1,KS,false,true,6,false,39.,0.78431372549,false,true,6,false,39.,0.78431372549
0.45,2,KS,false,true,6,false,39.,0.745098039216,false,true,1,false,39.,1.
0.46,2,KS,false,true,6,false,39.,0.745098039216,false,true,1,false,39.,1.
0.47,2,KS,false,true,6,false,39.,0.666666666667,false,true,1,false,39.,1.
0.48,2,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,39.,1.
0.49,2,KS,false,true,6,false,39.,0.705882352941,false,true,1,false,39.,1.
0.5,2,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.51,2,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.52,2,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.53,2,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.54,2,KS,false,true,6,false,39.,0.803921568627,false,true,2,false,39.,1.
0.55,2,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.56,2,KS,true,false,6,true,39.,0.725490196078,false,true,2,false,39.,1.
0.57,2,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.58,2,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.59,2,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.6,2,KS,false,true,6,false,39.,0.843137254902,false,true,2,false,39.,1.
0.61,2,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.62,2,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.63,2,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.64,2,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.65,2,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.66,2,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.67,2,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.68,2,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.69,2,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.7,2,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.71,2,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.72,2,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.73,2,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.74,2,KS,false,true,6,false,39.,0.803921568627,false,true,2,false,39.,1.
0.75,2,KS,false,true,6,false,39.,0.823529411765,false,true,3,false,39.,1.
0.76,2,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,1.
0.77,2,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,0.843137254902
0.78,2,KS,false,true,6,false,39.,0.764705882353,false,true,3,false,39.,0.862745098039
0.79,2,KS,false,true,6,false,39.,0.823529411765,false,true,3,false,39.,1.
0.8,2,KS,false,true,6,false,39.,0.705882352941,false,true,3,false,39.,1.
0.81,2,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,1.
0.82,2,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,0.862745098039
0.83,2,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,0.764705882353
0.84,2,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.85,2,KS,false,true,6,false,39.,0.803921568627,false,true,6,false,39.,0.803921568627
0.86,2,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.87,2,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.88,2,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.89,2,KS,false,true,6,false,39.,0.686274509804,false,true,6,false,39.,0.686274509804
0.9,2,KS,false,true,6,false,39.,0.823529411765,false,true,6,false,39.,0.823529411765
0.91,2,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.92,2,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.93,2,KS,false,true,6,false,39.,0.666666666667,false,true,6,false,39.,0.666666666667
0.94,2,KS,false,true,6,false,39.,0.78431372549,false,true,6,false,39.,0.78431372549
0.95,2,KS,false,true,6,false,39.,0.666666666667,false,true,6,false,39.,0.666666666667
0.96,2,KS,false,true,6,false,39.,0.686274509804,false,true,6,false,39.,0.686274509804
0.97,2,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.98,2,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.45,3,KS,false,true,6,false,39.,0.803921568627,false,true,1,false,39.,1.
0.46,3,KS,false,true,6,false,39.,0.764705882353,false,true,1,false,39.,1.
0.47,3,KS,false,true,6,false,39.,0.705882352941,false,true,1,false,39.,1.
0.48,3,KS,false,true,6,false,39.,0.686274509804,false,true,1,false,39.,1.
0.49,3,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,39.,1.
0.5,3,KS,false,true,6,false,39.,0.803921568627,false,true,2,false,39.,1.
0.51,3,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.52,3,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.53,3,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.54,3,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.55,3,KS,true,false,6,true,39.,0.705882352941,false,true,2,false,39.,1.
0.56,3,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.57,3,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.58,3,KS,true,false,6,true,39.,0.705882352941,false,true,2,false,39.,1.
0.59,3,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.6,3,KS,true,false,6,true,39.,0.686274509804,false,true,2,false,39.,1.
0.61,3,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.62,3,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.63,3,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.64,3,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.65,3,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.66,3,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.67,3,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.68,3,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.69,3,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.7,3,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.71,3,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.72,3,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.73,3,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.74,3,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.75,3,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,0.862745098039
0.76,3,KS,false,true,6,false,39.,0.686274509804,false,true,3,false,39.,1.
0.77,3,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,1.
0.78,3,KS,false,true,6,false,39.,0.764705882353,true,false,3,true,39.,0.862745098039
0.79,3,KS,false,true,6,false,39.,0.764705882353,false,true,3,false,39.,1.
0.8,3,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,1.
0.81,3,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,1.
0.82,3,KS,false,true,6,false,39.,0.823529411765,true,false,3,true,39.,0.78431372549
0.83,3,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,1.
0.84,3,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.85,3,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.86,3,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.87,3,KS,false,true,6,false,39.,0.686274509804,false,true,6,false,39.,0.686274509804
0.88,3,KS,false,true,6,false,39.,0.803921568627,false,true,6,false,39.,0.803921568627
0.89,3,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.9,3,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.91,3,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.92,3,KS,false,true,6,false,39.,0.686274509804,false,true,6,false,39.,0.686274509804
0.93,3,KS,false,true,6,false,39.,0.78431372549,false,true,6,false,39.,0.78431372549
0.94,3,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.95,3,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.96,3,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.97,3,KS,false,true,6,false,39.,0.686274509804,false,true,6,false,39.,0.686274509804
0.98,3,KS,false,true,6,false,39.,0.78431372549,false,true,6,false,39.,0.78431372549
0.45,4,KS,false,true,6,false,39.,0.745098039216,false,true,1,false,39.,1.
0.46,4,KS,false,true,6,false,39.,0.78431372549,false,true,1,false,39.,1.
0.47,4,KS,false,true,6,false,39.,0.764705882353,false,true,1,false,39.,1.
0.48,4,KS,false,true,6,false,39.,0.764705882353,false,true,1,false,39.,1.
0.49,4,KS,false,true,6,false,39.,0.705882352941,false,true,1,false,39.,1.
0.5,4,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.51,4,KS,false,true,6,false,39.,0.823529411765,false,true,2,false,39.,1.
0.52,4,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.53,4,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.54,4,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.55,4,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.56,4,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.57,4,KS,true,false,6,true,39.,0.705882352941,false,true,2,false,39.,1.
0.58,4,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.59,4,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.6,4,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.61,4,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.62,4,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.63,4,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.64,4,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.65,4,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.66,4,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.67,4,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.68,4,KS,false,true,6,false,39.,0.803921568627,false,true,2,false,39.,1.
0.69,4,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.7,4,KS,false,true,6,false,39.,0.823529411765,false,true,2,false,39.,1.
0.71,4,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.72,4,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.73,4,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.74,4,KS,true,false,6,true,39.,0.745098039216,false,true,2,false,39.,1.
0.75,4,KS,false,true,6,false,39.,0.705882352941,false,true,3,false,39.,1.
0.76,4,KS,false,true,6,false,39.,0.705882352941,false,true,3,false,39.,1.
0.77,4,KS,false,true,6,false,39.,0.705882352941,false,true,3,false,39.,1.
0.78,4,KS,false,true,6,false,39.,0.764705882353,true,false,3,true,39.,0.745098039216
0.79,4,KS,false,true,6,false,39.,0.705882352941,false,true,3,false,39.,0.882352941176
0.8,4,KS,false,true,6,false,39.,0.705882352941,false,true,3,false,39.,1.
0.81,4,KS,false,true,6,false,39.,0.705882352941,false,true,3,false,39.,1.
0.82,4,KS,false,true,6,false,39.,0.764705882353,false,true,3,false,39.,1.
0.83,4,KS,false,true,6,false,39.,0.686274509804,false,true,3,false,39.,1.
0.84,4,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.85,4,KS,false,true,6,false,39.,0.78431372549,false,true,6,false,39.,0.78431372549
0.86,4,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.87,4,KS,true,false,6,true,39.,0.686274509804,true,false,6,true,39.,0.686274509804
0.88,4,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.89,4,KS,false,true,6,false,39.,0.803921568627,false,true,6,false,39.,0.803921568627
0.9,4,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.91,4,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.92,4,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.93,4,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.94,4,KS,true,false,6,true,39.,0.686274509804,true,false,6,true,39.,0.686274509804
0.95,4,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.96,4,KS,false,true,6,false,39.,0.78431372549,false,true,6,false,39.,0.78431372549
0.97,4,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.98,4,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.45,5,KS,false,true,6,false,39.,0.705882352941,false,true,1,false,39.,1.
0.46,5,KS,false,true,6,false,39.,0.705882352941,false,true,1,false,39.,1.
0.47,5,KS,false,true,6,false,39.,0.686274509804,false,true,1,false,39.,1.
0.48,5,KS,false,true,6,false,39.,0.686274509804,false,true,1,false,39.,1.
0.49,5,KS,false,true,6,false,39.,0.745098039216,false,true,1,false,39.,1.
0.5,5,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.51,5,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.52,5,KS,false,true,6,false,39.,0.803921568627,false,true,2,false,39.,1.
0.53,5,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.54,5,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.55,5,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.56,5,KS,false,true,6,false,39.,0.823529411765,false,true,2,false,39.,1.
0.57,5,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.58,5,KS,true,false,6,true,39.,0.686274509804,false,true,2,false,39.,1.
0.59,5,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.6,5,KS,true,false,6,true,39.,0.686274509804,false,true,2,false,39.,1.
0.61,5,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.62,5,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.63,5,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.64,5,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.65,5,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.66,5,KS,false,true,6,false,39.,0.823529411765,false,true,2,false,39.,1.
0.67,5,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.68,5,KS,true,false,6,true,39.,0.725490196078,false,true,2,false,39.,1.
0.69,5,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.7,5,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.71,5,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.72,5,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.73,5,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.74,5,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.75,5,KS,false,true,6,false,39.,0.705882352941,false,true,3,false,39.,1.
0.76,5,KS,false,true,6,false,39.,0.78431372549,false,true,3,false,39.,1.
0.77,5,KS,false,true,6,false,39.,0.705882352941,false,true,3,false,39.,1.
0.78,5,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,1.
0.79,5,KS,false,true,6,false,39.,0.705882352941,false,true,3,false,39.,0.843137254902
0.8,5,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,0.803921568627
0.81,5,KS,true,false,6,true,39.,0.725490196078,true,false,3,true,39.,0.823529411765
0.82,5,KS,false,true,6,false,39.,0.705882352941,false,true,3,false,39.,0.862745098039
0.83,5,KS,true,false,6,true,39.,0.745098039216,true,false,3,true,39.,0.745098039216
0.84,5,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.85,5,KS,false,true,6,false,39.,0.686274509804,false,true,6,false,39.,0.686274509804
0.86,5,KS,true,false,6,true,39.,0.686274509804,true,false,6,true,39.,0.686274509804
0.87,5,KS,false,true,6,false,39.,0.78431372549,false,true,6,false,39.,0.78431372549
0.88,5,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.89,5,KS,true,false,6,true,39.,0.705882352941,true,false,6,true,39.,0.705882352941
0.9,5,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.91,5,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.92,5,KS,false,true,6,false,39.,0.843137254902,false,true,6,false,39.,0.843137254902
0.93,5,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.94,5,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.95,5,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.96,5,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.97,5,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.98,5,KS,false,true,6,false,39.,0.686274509804,false,true,6,false,39.,0.686274509804
0.45,6,KS,false,true,6,false,39.,0.78431372549,false,true,1,false,39.,1.
0.46,6,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,39.,1.
0.47,6,KS,false,true,6,false,39.,0.745098039216,false,true,1,false,39.,1.
0.48,6,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,39.,1.
