bias,trial,metric_space,cyclic_start,condorcet_start,unique_start,intransative_start,consensus_dist_start,proximity_to_sp_start,cyclic_end,condorcet_end,unique_end,intransative_end,consensus_dist_end,proximity_to_sp_end
0.4,0,KS,false,true,6,false,39.,0.745098039216,false,true,1,false,1.,1.
0.43,0,KS,false,true,6,false,39.,0.705882352941,false,true,1,false,1.,1.
0.46,0,KS,false,true,6,false,39.,0.78431372549,false,true,1,false,1.,1.
0.49,0,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.52,0,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.55,0,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.58,0,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.61,0,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.64,0,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.67,0,KS,false,true,6,false,39.,0.666666666667,false,true,2,false,39.,1.
0.7,0,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.73,0,KS,true,false,6,true,39.,0.686274509804,false,true,2,false,39.,1.
0.76,0,KS,false,true,6,false,39.,0.705882352941,true,false,3,true,39.,0.862745098039
0.79,0,KS,false,true,6,false,39.,0.764705882353,false,true,3,false,39.,1.
0.82,0,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,0.843137254902
0.85,0,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.88,0,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.91,0,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.94,0,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.97,0,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.4,1,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.43,1,KS,true,false,6,true,39.,0.725490196078,false,true,1,false,1.,1.
0.46,1,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.49,1,KS,false,true,6,false,39.,0.686274509804,false,true,1,false,1.,1.
0.52,1,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.55,1,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.58,1,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.61,1,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.64,1,KS,false,true,6,false,39.,0.803921568627,false,true,2,false,39.,1.
0.67,1,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.7,1,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.73,1,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.76,1,KS,false,true,6,false,39.,0.764705882353,false,true,3,false,39.,1.
0.79,1,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,1.
0.82,1,KS,false,true,6,false,39.,0.686274509804,true,false,3,true,39.,0.901960784314
0.85,1,KS,true,false,6,true,39.,0.705882352941,true,false,6,true,39.,0.705882352941
0.88,1,KS,true,false,6,true,39.,0.705882352941,true,false,6,true,39.,0.705882352941
0.91,1,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.94,1,KS,false,true,6,false,39.,0.686274509804,false,true,6,false,39.,0.686274509804
0.97,1,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.4,2,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.43,2,KS,false,true,6,false,39.,0.803921568627,false,true,1,false,1.,1.
0.46,2,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.49,2,KS,false,true,6,false,39.,0.705882352941,false,true,1,false,1.,1.
0.52,2,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.55,2,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.58,2,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.61,2,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.64,2,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.67,2,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.7,2,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.73,2,KS,false,true,6,false,39.,0.862745098039,false,true,2,false,39.,1.
0.76,2,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,1.
0.79,2,KS,false,true,6,false,39.,0.78431372549,true,false,3,true,39.,0.764705882353
0.82,2,KS,false,true,6,false,39.,0.803921568627,false,true,3,false,39.,0.803921568627
0.85,2,KS,false,true,6,false,39.,0.803921568627,false,true,6,false,39.,0.803921568627
0.88,2,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.91,2,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.94,2,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.97,2,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.4,3,KS,false,true,6,false,39.,0.686274509804,false,true,1,false,1.,1.
0.43,3,KS,false,true,6,false,39.,0.686274509804,false,true,1,false,1.,1.
0.46,3,KS,false,true,6,false,39.,0.764705882353,false,true,1,false,1.,1.
0.49,3,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.52,3,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.55,3,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.58,3,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.61,3,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.64,3,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.67,3,KS,false,true,6,false,39.,0.803921568627,false,true,2,false,39.,1.
0.7,3,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.73,3,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.76,3,KS,false,true,6,false,39.,0.745098039216,true,false,3,true,39.,0.882352941176
0.79,3,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,0.901960784314
0.82,3,KS,false,true,6,false,39.,0.725490196078,true,false,3,true,39.,0.764705882353
0.85,3,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.88,3,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.91,3,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.94,3,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.97,3,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.4,4,KS,true,false,6,true,39.,0.705882352941,false,true,1,false,1.,1.
0.43,4,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.46,4,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.49,4,KS,false,true,6,false,39.,0.823529411765,false,true,1,false,1.,1.
0.52,4,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.55,4,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.58,4,KS,true,false,6,true,39.,0.705882352941,false,true,2,false,39.,1.
0.61,4,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.64,4,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.67,4,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.7,4,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.73,4,KS,true,false,6,true,39.,0.705882352941,false,true,2,false,39.,1.
0.76,4,KS,false,true,6,false,39.,0.764705882353,false,true,3,false,39.,0.921568627451
0.79,4,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,1.
0.82,4,KS,false,true,6,false,39.,0.823529411765,true,false,3,true,39.,0.803921568627
0.85,4,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.88,4,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.91,4,KS,false,true,6,false,39.,0.686274509804,false,true,6,false,39.,0.686274509804
0.94,4,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.97,4,KS,false,true,6,false,39.,0.803921568627,false,true,6,false,39.,0.803921568627
0.4,5,KS,true,false,6,true,39.,0.686274509804,false,true,1,false,1.,1.
0.43,5,KS,false,true,6,false,39.,0.745098039216,false,true,1,false,1.,1.
0.46,5,KS,false,true,6,false,39.,0.764705882353,false,true,1,false,1.,1.
0.49,5,KS,false,true,6,false,39.,0.705882352941,false,true,1,false,1.,1.
0.52,5,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.55,5,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.58,5,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.61,5,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.64,5,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.67,5,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.7,5,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.73,5,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.76,5,KS,true,false,6,true,39.,0.686274509804,false,true,3,false,39.,1.
0.79,5,KS,false,true,6,false,39.,0.686274509804,false,true,3,false,39.,1.
0.82,5,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,0.862745098039
0.85,5,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.88,5,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.91,5,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.94,5,KS,false,true,6,false,39.,0.78431372549,false,true,6,false,39.,0.78431372549
0.97,5,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.4,6,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.43,6,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.46,6,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.49,6,KS,false,true,6,false,39.,0.745098039216,false,true,1,false,1.,1.
0.52,6,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.55,6,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.58,6,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.61,6,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.64,6,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.67,6,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.7,6,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.73,6,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.76,6,KS,false,true,6,false,39.,0.686274509804,true,false,3,true,39.,0.823529411765
0.79,6,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,1.
0.82,6,KS,false,true,6,false,39.,0.803921568627,false,true,3,false,39.,0.941176470588
0.85,6,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.88,6,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.91,6,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.94,6,KS,false,true,6,false,39.,0.686274509804,false,true,6,false,39.,0.686274509804
0.97,6,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.4,7,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.43,7,KS,true,false,6,true,39.,0.686274509804,false,true,1,false,1.,1.
0.46,7,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.49,7,KS,true,false,6,true,39.,0.705882352941,false,true,1,false,1.,1.
0.52,7,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.55,7,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.58,7,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.61,7,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.64,7,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.67,7,KS,true,false,6,true,39.,0.686274509804,false,true,2,false,39.,1.
0.7,7,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.73,7,KS,true,false,6,true,39.,0.725490196078,false,true,2,false,39.,1.
0.76,7,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,1.
0.79,7,KS,false,true,6,false,39.,0.725490196078,true,false,3,true,39.,0.823529411765
0.82,7,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,1.
0.85,7,KS,true,false,6,true,39.,0.686274509804,true,false,6,true,39.,0.686274509804
0.88,7,KS,false,true,6,false,39.,0.686274509804,false,true,6,false,39.,0.686274509804
0.91,7,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.94,7,KS,false,true,6,false,39.,0.823529411765,false,true,6,false,39.,0.823529411765
0.97,7,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.4,8,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.43,8,KS,false,true,6,false,39.,0.705882352941,false,true,1,false,1.,1.
0.46,8,KS,false,true,6,false,39.,0.745098039216,false,true,1,false,1.,1.
0.49,8,KS,true,false,6,true,39.,0.725490196078,false,true,1,false,1.,1.
0.52,8,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.55,8,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.58,8,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.61,8,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.64,8,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.67,8,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.7,8,KS,false,true,6,false,39.,0.803921568627,false,true,2,false,39.,1.
0.73,8,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.76,8,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,1.
0.79,8,KS,false,true,6,false,39.,0.764705882353,false,true,3,false,39.,1.
0.82,8,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,1.
0.85,8,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.88,8,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.91,8,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.94,8,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.97,8,KS,false,true,6,false,39.,0.78431372549,false,true,6,false,39.,0.78431372549
0.4,9,KS,false,true,6,false,39.,0.745098039216,false,true,1,false,1.,1.
0.43,9,KS,false,true,6,false,39.,0.803921568627,false,true,1,false,1.,1.
0.46,9,KS,false,true,6,false,39.,0.745098039216,false,true,1,false,1.,1.
0.49,9,KS,false,true,6,false,39.,0.764705882353,false,true,1,false,1.,1.
0.52,9,KS,true,false,6,true,39.,0.686274509804,false,true,2,false,39.,1.
0.55,9,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.58,9,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.61,9,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.64,9,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.67,9,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.7,9,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.73,9,KS,false,true,6,false,39.,0.803921568627,false,true,2,false,39.,1.
0.76,9,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,0.823529411765
0.79,9,KS,false,true,6,false,39.,0.764705882353,false,true,3,false,39.,0.803921568627
0.82,9,KS,false,true,6,false,39.,0.843137254902,false,true,3,false,39.,1.
0.85,9,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.88,9,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.91,9,KS,false,true,6,false,39.,0.78431372549,false,true,6,false,39.,0.78431372549
0.94,9,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.97,9,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.4,10,KS,false,true,6,false,39.,0.745098039216,false,true,1,false,1.,1.
0.43,10,KS,true,false,6,true,39.,0.686274509804,false,true,1,false,1.,1.
0.46,10,KS,true,false,6,true,39.,0.705882352941,false,true,1,false,1.,1.
0.49,10,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.52,10,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.55,10,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.58,10,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.61,10,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.64,10,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.67,10,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.7,10,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.73,10,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.76,10,KS,false,true,6,false,39.,0.705882352941,false,true,3,false,39.,1.
0.79,10,KS,false,true,6,false,39.,0.705882352941,false,true,3,false,39.,0.823529411765
0.82,10,KS,false,true,6,false,39.,0.705882352941,false,true,3,false,39.,1.
0.85,10,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.88,10,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.91,10,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.94,10,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.97,10,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.4,11,KS,false,true,6,false,39.,0.843137254902,false,true,1,false,1.,1.
0.43,11,KS,false,true,6,false,39.,0.78431372549,false,true,1,false,1.,1.
0.46,11,KS,false,true,6,false,39.,0.705882352941,false,true,1,false,1.,1.
0.49,11,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.52,11,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.55,11,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.58,11,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.61,11,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.64,11,KS,false,true,6,false,39.,0.843137254902,false,true,2,false,39.,1.
0.67,11,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.7,11,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.73,11,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.76,11,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,1.
0.79,11,KS,true,false,6,true,39.,0.725490196078,false,true,3,false,39.,0.843137254902
0.82,11,KS,false,true,6,false,39.,0.764705882353,false,true,3,false,39.,0.843137254902
0.85,11,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.88,11,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.91,11,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.94,11,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.97,11,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.4,12,KS,false,true,6,false,39.,0.803921568627,false,true,1,false,1.,1.
0.43,12,KS,false,true,6,false,39.,0.666666666667,false,true,1,false,1.,1.
0.46,12,KS,false,true,6,false,39.,0.745098039216,false,true,1,false,1.,1.
0.49,12,KS,true,false,6,true,39.,0.725490196078,false,true,1,false,1.,1.
0.52,12,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.55,12,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.58,12,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.61,12,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.64,12,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.67,12,KS,true,false,6,true,39.,0.705882352941,false,true,2,false,39.,1.
0.7,12,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.73,12,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.76,12,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,1.
0.79,12,KS,false,true,6,false,39.,0.745098039216,true,false,3,true,39.,0.745098039216
0.82,12,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,1.
0.85,12,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.88,12,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.91,12,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.94,12,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.97,12,KS,false,true,6,false,39.,0.803921568627,false,true,6,false,39.,0.803921568627
0.4,13,KS,true,false,6,true,39.,0.705882352941,false,true,1,false,1.,1.
0.43,13,KS,false,true,6,false,39.,0.745098039216,false,true,1,false,1.,1.
0.46,13,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.49,13,KS,false,true,6,false,39.,0.78431372549,false,true,1,false,1.,1.
0.52,13,KS,false,true,6,false,39.,0.803921568627,false,true,2,false,39.,1.
0.55,13,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.58,13,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.61,13,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.64,13,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.67,13,KS,true,false,6,true,39.,0.705882352941,false,true,2,false,39.,1.
0.7,13,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.73,13,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.76,13,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,0.941176470588
0.79,13,KS,false,true,6,false,39.,0.705882352941,false,true,3,false,39.,0.843137254902
0.82,13,KS,false,true,6,false,39.,0.666666666667,false,true,3,false,39.,1.
0.85,13,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.88,13,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.91,13,KS,true,false,6,true,39.,0.705882352941,true,false,6,true,39.,0.705882352941
0.94,13,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.97,13,KS,true,false,6,true,39.,0.725490196078,true,false,6,true,39.,0.725490196078
0.4,14,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.43,14,KS,false,true,6,false,39.,0.745098039216,false,true,1,false,1.,1.
0.46,14,KS,false,true,6,false,39.,0.705882352941,false,true,1,false,1.,1.
0.49,14,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.52,14,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.55,14,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.58,14,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.61,14,KS,true,false,6,true,39.,0.705882352941,false,true,2,false,39.,1.
0.64,14,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.67,14,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.7,14,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
0.73,14,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.76,14,KS,false,true,6,false,39.,0.745098039216,true,false,3,true,39.,0.78431372549
0.79,14,KS,false,true,6,false,39.,0.725490196078,false,true,3,false,39.,1.
0.82,14,KS,false,true,6,false,39.,0.725490196078,true,false,3,true,39.,0.862745098039
0.85,14,KS,false,true,6,false,39.,0.803921568627,false,true,6,false,39.,0.803921568627
0.88,14,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.91,14,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.94,14,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.97,14,KS,false,true,6,false,39.,0.725490196078,false,true,6,false,39.,0.725490196078
0.4,15,KS,true,false,6,true,39.,0.686274509804,false,true,1,false,1.,1.
0.43,15,KS,true,false,6,true,39.,0.686274509804,false,true,1,false,1.,1.
0.46,15,KS,false,true,6,false,39.,0.803921568627,false,true,1,false,1.,1.
0.49,15,KS,false,true,6,false,39.,0.705882352941,false,true,1,false,1.,1.
0.52,15,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.55,15,KS,false,true,6,false,39.,0.78431372549,false,true,2,false,39.,1.
0.58,15,KS,false,true,6,false,39.,0.666666666667,false,true,2,false,39.,1.
0.61,15,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.64,15,KS,false,true,6,false,39.,0.686274509804,false,true,2,false,39.,1.
0.67,15,KS,true,false,6,true,39.,0.686274509804,false,true,2,false,39.,1.
0.7,15,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.73,15,KS,false,true,6,false,39.,0.705882352941,false,true,2,false,39.,1.
0.76,15,KS,false,true,6,false,39.,0.78431372549,true,false,3,true,39.,0.78431372549
0.79,15,KS,false,true,6,false,39.,0.764705882353,true,false,3,true,39.,0.823529411765
0.82,15,KS,false,true,6,false,39.,0.745098039216,false,true,3,false,39.,1.
0.85,15,KS,false,true,6,false,39.,0.764705882353,false,true,6,false,39.,0.764705882353
0.88,15,KS,false,true,6,false,39.,0.745098039216,false,true,6,false,39.,0.745098039216
0.91,15,KS,false,true,6,false,39.,0.803921568627,false,true,6,false,39.,0.803921568627
0.94,15,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.97,15,KS,false,true,6,false,39.,0.705882352941,false,true,6,false,39.,0.705882352941
0.4,16,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.43,16,KS,false,true,6,false,39.,0.725490196078,false,true,1,false,1.,1.
0.46,16,KS,false,true,6,false,39.,0.745098039216,false,true,1,false,1.,1.
0.49,16,KS,true,false,6,true,39.,0.705882352941,false,true,1,false,1.,1.
0.52,16,KS,false,true,6,false,39.,0.764705882353,false,true,2,false,39.,1.
0.55,16,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.58,16,KS,false,true,6,false,39.,0.725490196078,false,true,2,false,39.,1.
0.61,16,KS,false,true,6,false,39.,0.745098039216,false,true,2,false,39.,1.
