bias,cand_sampler,n_voters,n_candidates,time_steps,trial,sparse,grouped,credibility,knowledge,ego,similarity,meta,substantative,ks_distance_true,cs_distance_true,entrywise_distance
1.40718995519,Sample,21,7,4.,1,false,false,false,true,true,false,false,false,162.,138.,18.3744899332
1.40718995519,Sample,21,7,5.,1,false,false,false,true,true,false,false,false,162.,138.,21.1213813447
1.40718995519,Sample,21,7,6.,1,false,false,false,true,true,false,false,false,162.,138.,23.0183266005
1.40718995519,Sample,21,7,7.,1,false,false,false,true,true,false,false,false,162.,138.,24.3330993653
1.40718995519,Sample,21,7,8.,1,false,false,false,true,true,false,false,false,162.,138.,25.2474375682
1.40718995519,Sample,21,7,9.,1,false,false,false,true,true,false,false,false,162.,138.,25.8852726666
1.40718995519,Sample,21,7,10.,1,false,false,false,true,true,false,false,false,162.,138.,26.331491945
1.40718995519,Sample,21,7,11.,1,false,false,false,true,true,false,false,false,162.,138.,26.6444798825
1.40718995519,Sample,21,7,12.,1,false,false,false,true,true,false,false,false,162.,138.,26.8645469779
1.40718995519,Sample,21,7,13.,1,false,false,false,true,true,false,false,false,162.,138.,27.0196239737
1.40718995519,Sample,21,7,14.,1,false,false,false,true,true,false,false,false,162.,138.,27.1291275159
1.40718995519,Sample,21,7,15.,1,false,false,false,true,true,false,false,false,162.,138.,27.2065965304
1.40718995519,Sample,21,7,16.,1,false,false,false,true,true,false,false,false,162.,138.,27.2614979812
1.40718995519,Sample,21,7,17.,1,false,false,false,true,true,false,false,false,162.,138.,27.3004686782
1.40718995519,Sample,21,7,18.,1,false,false,false,true,true,false,false,false,162.,138.,27.3281724569
1.40718995519,Sample,21,7,19.,1,false,false,false,true,true,false,false,false,162.,138.,27.3478939163
1.40718995519,Sample,21,7,20.,1,false,false,false,true,true,false,false,false,162.,138.,27.3619510041
2.5624905684,Sample,23,6,0.,1,false,false,false,true,true,false,false,true,130.,120.,28.910162981
2.5624905684,Sample,23,6,1.,1,false,false,false,true,true,false,false,true,168.,148.,0.
2.5624905684,Sample,23,6,2.,1,false,false,false,true,true,false,false,true,256.,204.,9.89636699434
2.5624905684,Sample,23,6,3.,1,false,false,false,true,true,false,false,true,260.,208.,13.2963671171
2.5624905684,Sample,23,6,4.,1,false,false,false,true,true,false,false,true,262.,208.,14.4685151525
2.5624905684,Sample,23,6,5.,1,false,false,false,true,true,false,false,true,262.,208.,14.8739386687
2.5624905684,Sample,23,6,6.,1,false,false,false,true,true,false,false,true,262.,208.,15.0146023104
2.5624905684,Sample,23,6,7.,1,false,false,false,true,true,false,false,true,262.,208.,15.0635493515
2.5624905684,Sample,23,6,8.,1,false,false,false,true,true,false,false,true,262.,208.,15.0806286575
2.5624905684,Sample,23,6,9.,1,false,false,false,true,true,false,false,true,262.,208.,15.086603734
2.5624905684,Sample,23,6,10.,1,false,false,false,true,true,false,false,true,262.,208.,15.0886991949
2.5624905684,Sample,23,6,11.,1,false,false,false,true,true,false,false,true,262.,208.,15.0894357668
2.5624905684,Sample,23,6,12.,1,false,false,false,true,true,false,false,true,262.,208.,15.0896952387
2.5624905684,Sample,23,6,13.,1,false,false,false,true,true,false,false,true,262.,208.,15.0897868288
2.5624905684,Sample,23,6,14.,1,false,false,false,true,true,false,false,true,262.,208.,15.0898192207
2.5624905684,Sample,23,6,15.,1,false,false,false,true,true,false,false,true,262.,208.,15.0898306971
2.5624905684,Sample,23,6,16.,1,false,false,false,true,true,false,false,true,262.,208.,15.08983477
2.5624905684,Sample,23,6,17.,1,false,false,false,true,true,false,false,true,262.,208.,15.0898362178
2.5624905684,Sample,23,6,18.,1,false,false,false,true,true,false,false,true,262.,208.,15.0898367332
2.5624905684,Sample,23,6,19.,1,false,false,false,true,true,false,false,true,262.,208.,15.0898369169
2.5624905684,Sample,23,6,20.,1,false,false,false,true,true,false,false,true,262.,208.,15.0898369825
2.23235123216,Voter,25,3,0.,1,false,false,false,true,false,false,false,true,18.,18.,36.441593846
2.23235123216,Voter,25,3,1.,1,false,false,false,true,false,false,false,true,36.,36.,0.
2.23235123216,Voter,25,3,2.,1,false,false,false,true,false,false,false,true,54.,50.,8.76526258111
2.23235123216,Voter,25,3,3.,1,false,false,false,true,false,false,false,true,58.,54.,10.880970016
2.23235123216,Voter,25,3,4.,1,false,false,false,true,false,false,false,true,60.,54.,11.3934915286
2.23235123216,Voter,25,3,5.,1,false,false,false,true,false,false,false,true,60.,54.,11.5181070252
2.23235123216,Voter,25,3,6.,1,false,false,false,true,false,false,false,true,60.,54.,11.5485205951
2.23235123216,Voter,25,3,7.,1,false,false,false,true,false,false,false,true,60.,54.,11.5559717522
2.23235123216,Voter,25,3,8.,1,false,false,false,true,false,false,false,true,60.,54.,11.5578043186
2.23235123216,Voter,25,3,9.,1,false,false,false,true,false,false,false,true,60.,54.,11.5582567855
2.23235123216,Voter,25,3,10.,1,false,false,false,true,false,false,false,true,60.,54.,11.558368938
2.23235123216,Voter,25,3,11.,1,false,false,false,true,false,false,false,true,60.,54.,11.5583968456
2.23235123216,Voter,25,3,12.,1,false,false,false,true,false,false,false,true,60.,54.,11.5584038169
2.23235123216,Voter,25,3,13.,1,false,false,false,true,false,false,false,true,60.,54.,11.558405565
2.23235123216,Voter,25,3,14.,1,false,false,false,true,false,false,false,true,60.,54.,11.558406005
2.23235123216,Voter,25,3,15.,1,false,false,false,true,false,false,false,true,60.,54.,11.5584061162
2.23235123216,Voter,25,3,16.,1,false,false,false,true,false,false,false,true,60.,54.,11.5584061444
2.23235123216,Voter,25,3,17.,1,false,false,false,true,false,false,false,true,60.,54.,11.5584061515
2.23235123216,Voter,25,3,18.,1,false,false,false,true,false,false,false,true,60.,54.,11.5584061534
2.23235123216,Voter,25,3,19.,1,false,false,false,true,false,false,false,true,60.,54.,11.5584061538
2.23235123216,Voter,25,3,20.,1,false,false,false,true,false,false,false,true,60.,54.,11.558406154
1.98194649745,Sample,21,5,0.,1,false,false,false,true,true,false,false,false,60.,60.,10.710605645
1.98194649745,Sample,21,5,1.,1,false,false,false,true,true,false,false,false,60.,60.,0.
1.98194649745,Sample,21,5,2.,1,false,false,false,true,true,false,false,false,60.,60.,7.80432208632
1.98194649745,Sample,21,5,3.,1,false,false,false,true,true,false,false,false,60.,60.,13.5021237663
1.98194649745,Sample,21,5,4.,1,false,false,false,true,true,false,false,false,60.,60.,17.6698484877
1.98194649745,Sample,21,5,5.,1,false,false,false,true,true,false,false,false,60.,60.,20.723915274
1.98194649745,Sample,21,5,6.,1,false,false,false,true,true,false,false,false,60.,60.,22.9658039178
1.98194649745,Sample,21,5,7.,1,false,false,false,true,true,false,false,false,60.,60.,24.6142468315
1.98194649745,Sample,21,5,8.,1,false,false,false,true,true,false,false,false,60.,60.,25.8282697523
1.98194649745,Sample,21,5,9.,1,false,false,false,true,true,false,false,false,60.,60.,26.7237215885
1.98194649745,Sample,21,5,10.,1,false,false,false,true,true,false,false,false,60.,60.,27.3851607475
1.98194649745,Sample,21,5,11.,1,false,false,false,true,true,false,false,false,60.,60.,27.8744218173
1.98194649745,Sample,21,5,12.,1,false,false,false,true,true,false,false,false,60.,60.,28.2368034408
1.98194649745,Sample,21,5,13.,1,false,false,false,true,true,false,false,false,60.,60.,28.505547613
1.98194649745,Sample,21,5,14.,1,false,false,false,true,true,false,false,false,60.,60.,28.7050890027
1.98194649745,Sample,21,5,15.,1,false,false,false,true,true,false,false,false,60.,60.,28.8534168549
1.98194649745,Sample,21,5,16.,1,false,false,false,true,true,false,false,false,60.,60.,28.9637952355
1.98194649745,Sample,21,5,17.,1,false,false,false,true,true,false,false,false,60.,60.,29.0460183325
1.98194649745,Sample,21,5,18.,1,false,false,false,true,true,false,false,false,60.,60.,29.1073281674
1.98194649745,Sample,21,5,19.,1,false,false,false,true,true,false,false,false,60.,60.,29.1530866947
1.98194649745,Sample,21,5,20.,1,false,false,false,true,true,false,false,false,60.,60.,29.1872688649
2.87786761769,Voter,19,7,0.,1,false,false,false,true,false,false,true,false,124.,112.,25.6818427373
2.87786761769,Voter,19,7,1.,1,false,false,false,true,false,false,true,false,124.,112.,0.
2.87786761769,Voter,19,7,2.,1,false,false,false,true,false,false,true,false,124.,112.,7.34564172412
2.87786761769,Voter,19,7,3.,1,false,false,false,true,false,false,true,false,124.,112.,9.45737189649
2.87786761769,Voter,19,7,4.,1,false,false,false,true,false,false,true,false,124.,112.,10.0675886286
2.87786761769,Voter,19,7,5.,1,false,false,false,true,false,false,true,false,124.,112.,10.2448380833
2.87786761769,Voter,19,7,6.,1,false,false,false,true,false,false,true,false,124.,112.,10.2965921728
2.87786761769,Voter,19,7,7.,1,false,false,false,true,false,false,true,false,124.,112.,10.3117820048
2.87786761769,Voter,19,7,8.,1,false,false,false,true,false,false,true,false,124.,112.,10.316263113
2.87786761769,Voter,19,7,9.,1,false,false,false,true,false,false,true,false,124.,112.,10.3175917445
2.87786761769,Voter,19,7,10.,1,false,false,false,true,false,false,true,false,124.,112.,10.3179876219
2.87786761769,Voter,19,7,11.,1,false,false,false,true,false,false,true,false,124.,112.,10.3181061425
2.87786761769,Voter,19,7,12.,1,false,false,false,true,false,false,true,false,124.,112.,10.3181417904
2.87786761769,Voter,19,7,13.,1,false,false,false,true,false,false,true,false,124.,112.,10.3181525602
2.87786761769,Voter,19,7,14.,1,false,false,false,true,false,false,true,false,124.,112.,10.3181558278
2.87786761769,Voter,19,7,15.,1,false,false,false,true,false,false,true,false,124.,112.,10.3181568232
2.87786761769,Voter,19,7,16.,1,false,false,false,true,false,false,true,false,124.,112.,10.3181571276
2.87786761769,Voter,19,7,17.,1,false,false,false,true,false,false,true,false,124.,112.,10.318157221
2.87786761769,Voter,19,7,18.,1,false,false,false,true,false,false,true,false,124.,112.,10.3181572498
