bias,cand_sampler,n_voters,n_candidates,time_steps,trial,cyclic_start,condorcet_start,unique_start,proximity_to_cand_sp_start,cyclic_end,condorcet_end,unique_end,proximity_to_cand_sp_end,cyclic_true,condorcet_true,unique_true,proximity_to_cand_sp_true
0.9,Sample,15,3,51.,20,false,true,5,2,false,true,3,3,false,true,3,3
0.9,Sample,15,3,76.,20,false,true,5,2,false,true,3,3,false,true,3,3
0.9,Sample,15,3,101.,20,false,true,5,2,false,true,3,3,false,true,3,3
0.9,Sample,15,3,126.,20,false,true,5,2,false,true,3,3,false,true,3,3
0.9,Sample,15,3,151.,20,false,true,5,2,false,true,3,3,false,true,3,3
0.9,Sample,15,3,1.,21,false,true,3,2,false,true,4,2,false,true,1,3
0.9,Sample,15,3,26.,21,false,true,3,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,51.,21,false,true,3,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,76.,21,false,true,3,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,101.,21,false,true,3,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,126.,21,false,true,3,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,151.,21,false,true,3,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,1.,22,false,true,4,3,false,true,4,3,false,true,2,3
0.9,Sample,15,3,26.,22,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,51.,22,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,76.,22,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,101.,22,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,126.,22,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,151.,22,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,1.,23,false,true,6,2,false,true,6,2,false,true,5,2
0.9,Sample,15,3,26.,23,false,true,6,2,false,true,3,3,false,true,5,2
0.9,Sample,15,3,51.,23,false,true,6,2,false,true,3,3,false,true,5,2
0.9,Sample,15,3,76.,23,false,true,6,2,false,true,3,3,false,true,5,2
0.9,Sample,15,3,101.,23,false,true,6,2,false,true,3,3,false,true,5,2
0.9,Sample,15,3,126.,23,false,true,6,2,false,true,3,3,false,true,5,2
0.9,Sample,15,3,151.,23,false,true,6,2,false,true,3,3,false,true,5,2
0.9,Sample,15,3,1.,24,false,true,5,2,false,true,3,3,false,true,1,3
0.9,Sample,15,3,26.,24,false,true,5,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,51.,24,false,true,5,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,76.,24,false,true,5,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,101.,24,false,true,5,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,126.,24,false,true,5,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,151.,24,false,true,5,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,1.,25,false,true,5,2,false,true,5,2,false,true,2,3
0.9,Sample,15,3,26.,25,false,true,5,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,51.,25,false,true,5,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,76.,25,false,true,5,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,101.,25,false,true,5,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,126.,25,false,true,5,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,151.,25,false,true,5,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,1.,26,false,true,4,3,false,true,4,3,false,true,1,3
0.9,Sample,15,3,26.,26,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,51.,26,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,76.,26,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,101.,26,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,126.,26,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,151.,26,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,1.,27,false,true,5,2,false,true,2,3,false,true,4,2
0.9,Sample,15,3,26.,27,false,true,5,2,false,true,2,3,false,true,4,2
0.9,Sample,15,3,51.,27,false,true,5,2,false,true,2,3,false,true,4,2
0.9,Sample,15,3,76.,27,false,true,5,2,false,true,2,3,false,true,4,2
0.9,Sample,15,3,101.,27,false,true,5,2,false,true,2,3,false,true,4,2
0.9,Sample,15,3,126.,27,false,true,5,2,false,true,2,3,false,true,4,2
0.9,Sample,15,3,151.,27,false,true,5,2,false,true,2,3,false,true,4,2
0.9,Sample,15,3,1.,28,false,true,5,2,false,true,4,3,false,true,2,3
0.9,Sample,15,3,26.,28,false,true,5,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,51.,28,false,true,5,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,76.,28,false,true,5,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,101.,28,false,true,5,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,126.,28,false,true,5,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,151.,28,false,true,5,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,1.,29,false,true,3,3,false,true,3,3,false,true,1,3
0.9,Sample,15,3,26.,29,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,51.,29,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,76.,29,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,101.,29,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,126.,29,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,151.,29,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,1.,30,false,true,4,2,false,true,4,2,false,true,5,2
0.9,Sample,15,3,26.,30,false,true,4,2,false,true,3,3,false,true,5,2
0.9,Sample,15,3,51.,30,false,true,4,2,false,true,3,3,false,true,5,2
0.9,Sample,15,3,76.,30,false,true,4,2,false,true,3,3,false,true,5,2
0.9,Sample,15,3,101.,30,false,true,4,2,false,true,3,3,false,true,5,2
0.9,Sample,15,3,126.,30,false,true,4,2,false,true,3,3,false,true,5,2
0.9,Sample,15,3,151.,30,false,true,4,2,false,true,3,3,false,true,5,2
0.9,Sample,15,3,1.,31,false,true,5,2,false,true,5,2,false,true,1,3
0.9,Sample,15,3,26.,31,false,true,5,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,51.,31,false,true,5,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,76.,31,false,true,5,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,101.,31,false,true,5,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,126.,31,false,true,5,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,151.,31,false,true,5,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,1.,32,false,true,3,3,false,true,3,3,false,true,1,3
0.9,Sample,15,3,26.,32,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,51.,32,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,76.,32,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,101.,32,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,126.,32,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,151.,32,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,1.,33,false,true,2,3,false,true,2,3,false,true,1,3
0.9,Sample,15,3,26.,33,false,true,2,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,51.,33,false,true,2,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,76.,33,false,true,2,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,101.,33,false,true,2,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,126.,33,false,true,2,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,151.,33,false,true,2,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,1.,34,false,true,4,2,false,true,3,2,false,true,1,3
0.9,Sample,15,3,26.,34,false,true,4,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,51.,34,false,true,4,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,76.,34,false,true,4,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,101.,34,false,true,4,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,126.,34,false,true,4,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,151.,34,false,true,4,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,1.,35,false,true,4,3,false,true,4,3,false,true,2,3
0.9,Sample,15,3,26.,35,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,51.,35,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,76.,35,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,101.,35,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,126.,35,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,151.,35,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,1.,36,false,true,3,3,false,true,5,2,false,true,2,3
0.9,Sample,15,3,26.,36,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,51.,36,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,76.,36,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,101.,36,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,126.,36,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,151.,36,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,1.,37,false,true,3,3,false,true,3,3,false,true,1,3
0.9,Sample,15,3,26.,37,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,51.,37,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,76.,37,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,101.,37,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,126.,37,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,151.,37,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,1.,38,false,true,4,2,false,true,5,2,false,true,2,3
0.9,Sample,15,3,26.,38,false,true,4,2,false,true,1,3,false,true,2,3
0.9,Sample,15,3,51.,38,false,true,4,2,false,true,1,3,false,true,2,3
0.9,Sample,15,3,76.,38,false,true,4,2,false,true,1,3,false,true,2,3
0.9,Sample,15,3,101.,38,false,true,4,2,false,true,1,3,false,true,2,3
0.9,Sample,15,3,126.,38,false,true,4,2,false,true,1,3,false,true,2,3
0.9,Sample,15,3,151.,38,false,true,4,2,false,true,1,3,false,true,2,3
0.9,Sample,15,3,1.,39,false,true,3,3,false,true,4,2,false,true,2,3
0.9,Sample,15,3,26.,39,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,51.,39,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,76.,39,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,101.,39,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,126.,39,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,151.,39,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,1.,40,false,true,3,3,false,true,4,3,false,true,1,3
0.9,Sample,15,3,26.,40,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,51.,40,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,76.,40,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,101.,40,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,126.,40,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,151.,40,false,true,3,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,1.,41,false,true,4,3,false,true,4,3,false,true,3,3
0.9,Sample,15,3,26.,41,false,true,4,3,false,true,2,3,false,true,3,3
0.9,Sample,15,3,51.,41,false,true,4,3,false,true,2,3,false,true,3,3
0.9,Sample,15,3,76.,41,false,true,4,3,false,true,2,3,false,true,3,3
0.9,Sample,15,3,101.,41,false,true,4,3,false,true,2,3,false,true,3,3
0.9,Sample,15,3,126.,41,false,true,4,3,false,true,2,3,false,true,3,3
0.9,Sample,15,3,151.,41,false,true,4,3,false,true,2,3,false,true,3,3
0.9,Sample,15,3,1.,42,false,true,4,3,false,true,4,3,false,true,1,3
0.9,Sample,15,3,26.,42,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,51.,42,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,76.,42,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,101.,42,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,126.,42,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,151.,42,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,1.,43,false,true,4,2,false,true,3,3,false,true,1,3
0.9,Sample,15,3,26.,43,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,51.,43,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,76.,43,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,101.,43,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,126.,43,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,151.,43,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,1.,44,false,true,4,3,false,true,4,3,false,true,3,3
0.9,Sample,15,3,26.,44,false,true,4,3,false,true,1,3,false,true,3,3
0.9,Sample,15,3,51.,44,false,true,4,3,false,true,1,3,false,true,3,3
0.9,Sample,15,3,76.,44,false,true,4,3,false,true,1,3,false,true,3,3
0.9,Sample,15,3,101.,44,false,true,4,3,false,true,1,3,false,true,3,3
0.9,Sample,15,3,126.,44,false,true,4,3,false,true,1,3,false,true,3,3
0.9,Sample,15,3,151.,44,false,true,4,3,false,true,1,3,false,true,3,3
0.9,Sample,15,3,1.,45,false,true,3,3,false,true,4,2,false,true,2,3
0.9,Sample,15,3,26.,45,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,51.,45,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,76.,45,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,101.,45,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,126.,45,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,151.,45,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,1.,46,false,true,5,2,false,true,4,2,false,true,3,3
0.9,Sample,15,3,26.,46,false,true,5,2,false,true,2,3,false,true,3,3
0.9,Sample,15,3,51.,46,false,true,5,2,false,true,2,3,false,true,3,3
0.9,Sample,15,3,76.,46,false,true,5,2,false,true,2,3,false,true,3,3
0.9,Sample,15,3,101.,46,false,true,5,2,false,true,2,3,false,true,3,3
0.9,Sample,15,3,126.,46,false,true,5,2,false,true,2,3,false,true,3,3
0.9,Sample,15,3,151.,46,false,true,5,2,false,true,2,3,false,true,3,3
0.9,Sample,15,3,1.,47,false,true,3,3,false,true,3,3,false,true,1,3
0.9,Sample,15,3,26.,47,false,true,3,3,false,true,2,3,false,true,1,3
0.9,Sample,15,3,51.,47,false,true,3,3,false,true,2,3,false,true,1,3
0.9,Sample,15,3,76.,47,false,true,3,3,false,true,2,3,false,true,1,3
0.9,Sample,15,3,101.,47,false,true,3,3,false,true,2,3,false,true,1,3
0.9,Sample,15,3,126.,47,false,true,3,3,false,true,2,3,false,true,1,3
0.9,Sample,15,3,151.,47,false,true,3,3,false,true,2,3,false,true,1,3
0.9,Sample,15,3,1.,48,false,true,5,2,false,true,4,2,false,true,3,3
0.9,Sample,15,3,26.,48,false,true,5,2,false,true,4,2,false,true,3,3
0.9,Sample,15,3,51.,48,false,true,5,2,false,true,4,2,false,true,3,3
0.9,Sample,15,3,76.,48,false,true,5,2,false,true,4,2,false,true,3,3
0.9,Sample,15,3,101.,48,false,true,5,2,false,true,4,2,false,true,3,3
0.9,Sample,15,3,126.,48,false,true,5,2,false,true,4,2,false,true,3,3
0.9,Sample,15,3,151.,48,false,true,5,2,false,true,4,2,false,true,3,3
0.9,Sample,15,3,1.,49,false,true,3,3,false,true,3,3,false,true,1,3
0.9,Sample,15,3,26.,49,false,true,3,3,false,true,2,3,false,true,1,3
0.9,Sample,15,3,51.,49,false,true,3,3,false,true,2,3,false,true,1,3
0.9,Sample,15,3,76.,49,false,true,3,3,false,true,2,3,false,true,1,3
0.9,Sample,15,3,101.,49,false,true,3,3,false,true,2,3,false,true,1,3
0.9,Sample,15,3,126.,49,false,true,3,3,false,true,2,3,false,true,1,3
0.9,Sample,15,3,151.,49,false,true,3,3,false,true,2,3,false,true,1,3
0.9,Sample,15,3,1.,50,false,true,3,3,false,true,3,3,false,true,2,3
0.9,Sample,15,3,26.,50,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,51.,50,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,76.,50,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,101.,50,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,126.,50,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,151.,50,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,1.,51,false,true,3,3,false,true,3,3,false,true,2,3
0.9,Sample,15,3,26.,51,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,51.,51,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,76.,51,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,101.,51,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,126.,51,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,151.,51,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,1.,52,false,true,3,3,false,true,4,3,false,true,2,3
0.9,Sample,15,3,26.,52,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,51.,52,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,76.,52,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,101.,52,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,126.,52,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,151.,52,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,1.,53,false,true,3,3,false,true,4,3,false,true,2,3
0.9,Sample,15,3,26.,53,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,51.,53,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,76.,53,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,101.,53,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,126.,53,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,151.,53,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,1.,54,false,true,3,3,false,true,3,3,false,true,2,3
0.9,Sample,15,3,26.,54,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,51.,54,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,76.,54,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,101.,54,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,126.,54,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,151.,54,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,1.,55,false,true,3,3,false,true,5,2,false,true,3,3
0.9,Sample,15,3,26.,55,false,true,3,3,false,true,4,3,false,true,3,3
0.9,Sample,15,3,51.,55,false,true,3,3,false,true,4,3,false,true,3,3
0.9,Sample,15,3,76.,55,false,true,3,3,false,true,4,3,false,true,3,3
0.9,Sample,15,3,101.,55,false,true,3,3,false,true,4,3,false,true,3,3
0.9,Sample,15,3,126.,55,false,true,3,3,false,true,4,3,false,true,3,3
0.9,Sample,15,3,151.,55,false,true,3,3,false,true,4,3,false,true,3,3
0.9,Sample,15,3,1.,56,false,true,5,2,false,true,4,3,false,true,4,2
0.9,Sample,15,3,26.,56,false,true,5,2,false,true,4,3,false,true,4,2
0.9,Sample,15,3,51.,56,false,true,5,2,false,true,4,3,false,true,4,2
0.9,Sample,15,3,76.,56,false,true,5,2,false,true,4,3,false,true,4,2
0.9,Sample,15,3,101.,56,false,true,5,2,false,true,4,3,false,true,4,2
0.9,Sample,15,3,126.,56,false,true,5,2,false,true,4,3,false,true,4,2
0.9,Sample,15,3,151.,56,false,true,5,2,false,true,4,3,false,true,4,2
0.9,Sample,15,3,1.,57,false,true,3,3,false,true,3,3,false,true,2,3
0.9,Sample,15,3,26.,57,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,51.,57,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,76.,57,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,101.,57,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,126.,57,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,151.,57,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,1.,58,false,true,3,3,false,true,3,3,false,true,2,3
0.9,Sample,15,3,26.,58,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,51.,58,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,76.,58,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,101.,58,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,126.,58,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,151.,58,false,true,3,3,false,true,1,3,false,true,2,3
0.9,Sample,15,3,1.,59,false,true,4,2,false,true,4,2,false,true,1,3
0.9,Sample,15,3,26.,59,false,true,4,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,51.,59,false,true,4,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,76.,59,false,true,4,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,101.,59,false,true,4,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,126.,59,false,true,4,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,151.,59,false,true,4,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,1.,60,false,true,5,2,false,true,4,2,false,true,1,3
0.9,Sample,15,3,26.,60,false,true,5,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,51.,60,false,true,5,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,76.,60,false,true,5,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,101.,60,false,true,5,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,126.,60,false,true,5,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,151.,60,false,true,5,2,false,true,2,3,false,true,1,3
0.9,Sample,15,3,1.,61,false,true,4,2,false,true,4,2,false,true,1,3
0.9,Sample,15,3,26.,61,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,51.,61,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,76.,61,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,101.,61,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,126.,61,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,151.,61,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,1.,62,false,true,4,2,false,true,5,2,false,true,1,3
0.9,Sample,15,3,26.,62,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,51.,62,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,76.,62,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,101.,62,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,126.,62,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,151.,62,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,1.,63,false,true,4,3,false,true,3,3,false,true,1,3
0.9,Sample,15,3,26.,63,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,51.,63,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,76.,63,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,101.,63,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,126.,63,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,151.,63,false,true,4,3,false,true,1,3,false,true,1,3
0.9,Sample,15,3,1.,64,false,true,4,3,false,true,5,2,false,true,4,3
0.9,Sample,15,3,26.,64,false,true,4,3,false,true,3,3,false,true,4,3
0.9,Sample,15,3,51.,64,false,true,4,3,false,true,3,3,false,true,4,3
0.9,Sample,15,3,76.,64,false,true,4,3,false,true,3,3,false,true,4,3
0.9,Sample,15,3,101.,64,false,true,4,3,false,true,3,3,false,true,4,3
0.9,Sample,15,3,126.,64,false,true,4,3,false,true,3,3,false,true,4,3
0.9,Sample,15,3,151.,64,false,true,4,3,false,true,3,3,false,true,4,3
0.9,Sample,15,3,1.,65,false,true,4,2,false,true,4,3,false,true,2,3
0.9,Sample,15,3,26.,65,false,true,4,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,51.,65,false,true,4,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,76.,65,false,true,4,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,101.,65,false,true,4,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,126.,65,false,true,4,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,151.,65,false,true,4,2,false,true,2,3,false,true,2,3
0.9,Sample,15,3,1.,66,false,true,4,3,false,true,4,3,false,true,2,3
0.9,Sample,15,3,26.,66,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,51.,66,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,76.,66,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,101.,66,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,126.,66,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,151.,66,false,true,4,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,1.,67,false,true,3,3,false,true,4,2,false,true,2,3
0.9,Sample,15,3,26.,67,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,51.,67,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,76.,67,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,101.,67,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,126.,67,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,151.,67,false,true,3,3,false,true,2,3,false,true,2,3
0.9,Sample,15,3,1.,68,false,true,4,2,false,true,4,2,false,true,1,3
0.9,Sample,15,3,26.,68,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,51.,68,false,true,4,2,false,true,1,3,false,true,1,3
0.9,Sample,15,3,76.,68,false,true,4,2,false,true,1,3,false,true,1,3
