bias,cand_sampler,n_voters,n_candidates,time_steps,trial,sparse,grouped,credibility,knowledge,ego,similarity,meta,substantative,PBS_start,PBS_simulated,PBS_true
1.33597196122,Sample,8,5,1.,1,false,true,false,true,true,true,true,"""6.42307692308, 7., 4., 6.73076923077, 5.96153846154, 6.38461538462, 7., 3.69230769231""","""6.02425731727, 6.37382605387, 4.68079221477, 6.12608532943, 5.74140503996, 5.97248684017, 6.32642658132, 4.50125414479""","""6.76923076923, 6.15384615385, 6.30769230769, 4.15384615385, 6.11538461538, 4.5, 6.5, 4.73076923077"""
1.33597196122,Sample,8,5,26.,1,false,true,false,true,true,true,true,"""6.42307692308, 7., 4., 6.73076923077, 5.96153846154, 6.38461538462, 7., 3.69230769231""","""5.50208767296, 5.50208652335, 5.502080515, 5.50206772202, 5.50207721964, 5.50207415032, 5.50207979268, 5.50207522524""","""6.76923076923, 6.15384615385, 6.30769230769, 4.15384615385, 6.11538461538, 4.5, 6.5, 4.73076923077"""
1.33597196122,Sample,8,5,51.,1,false,true,false,true,true,true,true,"""6.42307692308, 7., 4., 6.73076923077, 5.96153846154, 6.38461538462, 7., 3.69230769231""","""5.50207894402, 5.50207894343, 5.50207894361, 5.50207894277, 5.50207894317, 5.50207894286, 5.50207894336, 5.50207894289""","""6.76923076923, 6.15384615385, 6.30769230769, 4.15384615385, 6.11538461538, 4.5, 6.5, 4.73076923077"""
1.33597196122,Sample,8,5,76.,1,false,true,false,true,true,true,true,"""6.42307692308, 7., 4., 6.73076923077, 5.96153846154, 6.38461538462, 7., 3.69230769231""","""5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433""","""6.76923076923, 6.15384615385, 6.30769230769, 4.15384615385, 6.11538461538, 4.5, 6.5, 4.73076923077"""
1.33597196122,Sample,8,5,101.,1,false,true,false,true,true,true,true,"""6.42307692308, 7., 4., 6.73076923077, 5.96153846154, 6.38461538462, 7., 3.69230769231""","""5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433""","""6.76923076923, 6.15384615385, 6.30769230769, 4.15384615385, 6.11538461538, 4.5, 6.5, 4.73076923077"""
1.33597196122,Sample,8,5,126.,1,false,true,false,true,true,true,true,"""6.42307692308, 7., 4., 6.73076923077, 5.96153846154, 6.38461538462, 7., 3.69230769231""","""5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433""","""6.76923076923, 6.15384615385, 6.30769230769, 4.15384615385, 6.11538461538, 4.5, 6.5, 4.73076923077"""
1.33597196122,Sample,8,5,151.,1,false,true,false,true,true,true,true,"""6.42307692308, 7., 4., 6.73076923077, 5.96153846154, 6.38461538462, 7., 3.69230769231""","""5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433, 5.5020789433""","""6.76923076923, 6.15384615385, 6.30769230769, 4.15384615385, 6.11538461538, 4.5, 6.5, 4.73076923077"""
1.00982631061,Sample,8,4,1.,1,false,true,false,true,false,true,false,"""7., 6.73076923077, 6.42307692308, 7., 3.69230769231, 4., 6.38461538462, 5.96153846154""","""7., 6.73076923077, 6.42307692308, 7., 3.69230769231, 4., 6.38461538462, 5.96153846154""","""6.5, 4.15384615385, 6.76923076923, 6.15384615385, 4.73076923077, 6.30769230769, 4.5, 6.11538461538"""
1.00982631061,Sample,8,4,26.,1,false,true,false,true,false,true,false,"""7., 6.73076923077, 6.42307692308, 7., 3.69230769231, 4., 6.38461538462, 5.96153846154""","""7., 6.73076923077, 6.42307692308, 7., 3.69230769231, 4., 6.38461538462, 5.96153846154""","""6.5, 4.15384615385, 6.76923076923, 6.15384615385, 4.73076923077, 6.30769230769, 4.5, 6.11538461538"""
1.00982631061,Sample,8,4,51.,1,false,true,false,true,false,true,false,"""7., 6.73076923077, 6.42307692308, 7., 3.69230769231, 4., 6.38461538462, 5.96153846154""","""7., 6.73076923077, 6.42307692308, 7., 3.69230769231, 4., 6.38461538462, 5.96153846154""","""6.5, 4.15384615385, 6.76923076923, 6.15384615385, 4.73076923077, 6.30769230769, 4.5, 6.11538461538"""
1.00982631061,Sample,8,4,76.,1,false,true,false,true,false,true,false,"""7., 6.73076923077, 6.42307692308, 7., 3.69230769231, 4., 6.38461538462, 5.96153846154""","""7., 6.73076923077, 6.42307692308, 7., 3.69230769231, 4., 6.38461538462, 5.96153846154""","""6.5, 4.15384615385, 6.76923076923, 6.15384615385, 4.73076923077, 6.30769230769, 4.5, 6.11538461538"""
